Numero Origen,ID Usuario Origen,Dispositivo Origen,Dispositivo Destino,Numero Marcado Original,Numero Marcado Final,ID Usuario Destino,Origen,Destino,Codigo Origen,Codigo Destino,Tiempo de Conexion,Tiempo de Desconexion,Duracion(s)
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 09:45, AM","02/Nov/2021, 09:45, AM",16.0
6597,DDEFREITAS,SEP64E9502EA5AD,10.200.16.4,12371147,12371147,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 10:44, AM","02/Nov/2021, 10:45, AM",27.0
2142,LGOMEZ,SEP34DBFDCD028D,SEP0C272455A538,2130,2130,ARIERA,Venezuela,Venezuela,16,0,"02/Nov/2021, 10:45, AM","02/Nov/2021, 10:45, AM",4.0
2130,ARIERA,SEP0C272455A538,SEP0C272455A22B,2093,2093,IHERRERA,Venezuela,Venezuela,0,16,"02/Nov/2021, 10:46, AM","02/Nov/2021, 10:46, AM",5.0
5216,MLEGUIZAMON,SEP4CBC489FB7DC,10.200.180.2,16190000,16190000,\ ,Paraguay,Paraguay,16,0,"02/Nov/2021, 11:42, AM","02/Nov/2021, 11:45, AM",207.0
8553,GGAMERO,SEP50F722702182,SEP50F7227022F9,7251,7251,ARECINE,Peru,Colombia,0,16,"02/Nov/2021, 09:45, AM","02/Nov/2021, 09:47, AM",98.0
1169349297,\ ,10.200.25.2,CiscoUM1-VI1,6479,8000,\ ,Argentina,Miami,16,0,"02/Nov/2021, 11:49, AM","02/Nov/2021, 11:49, AM",11.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455C1B2,6595,6595,ZTOVAR,Venezuela,Venezuela,16,0,"02/Nov/2021, 10:47, AM","02/Nov/2021, 10:50, AM",175.0
2412,JSANCHEZ,SEP0C272455CDF4,10.200.16.4,004142520754,004142520754,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 10:50, AM","02/Nov/2021, 10:51, AM",51.0
5366,\ ,SEP045FB9B6A54E,SIP_Trunk_InterGrupo,2200,2200,\ ,Panama,Venezuela,16,0,"02/Nov/2021, 09:57, AM","02/Nov/2021, 09:58, AM",54.0
2384,KBENDAYAN,SEP189C5D20EE8F,SEP7C95F33EBBC6,2145,2145,APINEIRO,Venezuela,Venezuela,0,16,"02/Nov/2021, 10:59, AM","02/Nov/2021, 11:00, AM",66.0
2447,sala_venezuela,SEP34DBFDCD0C0C,CiscoUM1-VI1,6640,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 10:59, AM","02/Nov/2021, 11:01, AM",161.0
4120998758,\ ,10.200.16.4,SEP34DBFDCD0C0C,2111,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 10:57, AM","02/Nov/2021, 11:02, AM",273.0
12089400,\ ,10.200.130.2,SEP0013601C1DCD,8511,8511,AMCASTRO,Peru,Peru,0,16,"02/Nov/2021, 10:03, AM","02/Nov/2021, 10:05, AM",137.0
6597,DDEFREITAS,SEP64E9502EA5AD,SEP0C272455A91D,2252,2252,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:01, AM","02/Nov/2021, 11:05, AM",283.0
2167,RLEDEZMA,SEP34DBFDCD02B8,SEP189C5D20EDC3,2400,2400,EZAPATA,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:08, AM","02/Nov/2021, 11:08, AM",8.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 10:43, AM","02/Nov/2021, 11:08, AM",1537.0
2167,RLEDEZMA,SEP34DBFDCD02B8,SEP0C272455A6A5,6580,6580,ACONCHADO,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:08, AM","02/Nov/2021, 11:08, AM",5.0
809563423,\ ,10.200.16.4,SEP34DBFDCD0C0C,2111,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:07, AM","02/Nov/2021, 11:09, AM",90.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:09, AM","02/Nov/2021, 11:16, AM",373.0
576018012955,\ ,10.200.110.2,CiscoUM1-VI1,7377,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 10:17, AM","02/Nov/2021, 10:17, AM",12.0
576018012955,\ ,10.200.110.2,CiscoUM1-VI1,7377,8000,\ ,Colombia,Miami,102,0,"02/Nov/2021, 10:18, AM","02/Nov/2021, 10:18, AM",20.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SIP_Trunk_InterGrupo,100570317424781,100570317424781,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:19, AM","02/Nov/2021, 11:19, AM",3.0
2125,IACOSTA,SEP64E9502EAA58,CiscoUM1-VI1,6629,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 11:20, AM","02/Nov/2021, 11:20, AM",2.0
8578,RROSADO,SEP0C272455940D,SIP_Trunk_InterGrupo,2200,2200,\ ,Peru,Venezuela,0,16,"02/Nov/2021, 10:18, AM","02/Nov/2021, 10:20, AM",143.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP0C272455CF64,6552,6552,DNARANJO,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:19, AM","02/Nov/2021, 11:20, AM",34.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:16, AM","02/Nov/2021, 11:21, AM",303.0
6441,AHATRICK,SEP701F534C41BB,10.200.25.2,11555823801,11555823801,\ ,Argentina,Argentina,16,0,"02/Nov/2021, 12:20, PM","02/Nov/2021, 12:21, PM",90.0
6441,AHATRICK,SEP701F534C41BB,SEP007686EC1111,6406,6406,EGALATRO,Argentina,Argentina,0,16,"02/Nov/2021, 12:22, PM","02/Nov/2021, 12:23, PM",96.0
5395,ABACAICOA,SEP045FB9B6A5D8,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,16,0,"02/Nov/2021, 10:24, AM","02/Nov/2021, 10:24, AM",35.0
8307757,\ ,10.200.150.2,10.200.150.2,5311,162359372,\ ,Panama,Panama,0,16,"02/Nov/2021, 10:27, AM","02/Nov/2021, 10:27, AM",5.0
5418,\ ,SEP0076861BBCA8,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 10:24, AM","02/Nov/2021, 10:26, AM",92.0
3132680873,\ ,10.200.110.2,CiscoUM1-VI1,7310,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 10:27, AM","02/Nov/2021, 10:28, AM",16.0
3206969742,\ ,10.200.110.2,CiscoUM1-VI1,7343,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 10:28, AM","02/Nov/2021, 10:28, AM",4.0
5418,\ ,SEP0076861BBCA8,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 10:28, AM","02/Nov/2021, 10:29, AM",36.0
2118,AZARATE,SEP0C272455BE53,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:28, AM","02/Nov/2021, 11:28, AM",15.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:28, AM","02/Nov/2021, 11:28, AM",11.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455BE53,2118,2118,AZARATE,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:28, AM","02/Nov/2021, 11:29, AM",5.0
2279,\ ,SEP0C272455C020,SEP189C5D20EE8F,2384,2384,KBENDAYAN,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:28, AM","02/Nov/2021, 11:29, AM",21.0
6014957141,\ ,10.200.110.2,SEP9C57ADB40CF7,7322,7322,MVALDEZ,Colombia,Colombia,0,16,"02/Nov/2021, 10:24, AM","02/Nov/2021, 10:29, AM",300.0
8307757,\ ,10.200.150.2,CiscoUM1-VI1,5315,8000,\ ,Panama,Miami,16,0,"02/Nov/2021, 10:30, AM","02/Nov/2021, 10:31, AM",36.0
5643,RMARTINEZ,SEP1C1D862EB132,10.200.24.2,1916582157,1916582157,\ ,Espana,Espana,16,0,"02/Nov/2021, 04:29, PM","02/Nov/2021, 04:32, PM",162.0
4122615684,\ ,10.200.16.4,CiscoUM1-VI1,2366,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 11:31, AM","02/Nov/2021, 11:32, AM",19.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:30, AM","02/Nov/2021, 11:32, AM",98.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:32, AM","02/Nov/2021, 11:33, AM",13.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:32, AM","02/Nov/2021, 11:34, AM",96.0
2184,LPONCE,SEP0C272455BA79,10.200.16.4,04326765,04326765,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:34, AM","02/Nov/2021, 11:35, AM",38.0
5316,\ ,SEP045FB9B6A551,SEP4CBC489FA389,5205,5205,\ ,Panama,Paraguay,16,0,"02/Nov/2021, 10:35, AM","02/Nov/2021, 10:35, AM",18.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 10:35, AM","02/Nov/2021, 10:35, AM",7.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:36, AM","02/Nov/2021, 11:36, AM",27.0
8307757,\ ,10.200.150.2,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,0,16,"02/Nov/2021, 10:37, AM","02/Nov/2021, 10:37, AM",1.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455BEF1,6523,6523,HJHERNANDEZ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:37, AM","02/Nov/2021, 11:37, AM",23.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:38, AM","02/Nov/2021, 11:38, AM",9.0
8307757,\ ,10.200.150.2,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,0,16,"02/Nov/2021, 10:38, AM","02/Nov/2021, 10:39, AM",84.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:41, AM","02/Nov/2021, 11:41, AM",14.0
6685,AJCARDENAS,SEP7C95F3C894A3,SEP0C272455B4FB,2309,2309,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 11:45, AM","02/Nov/2021, 11:45, AM",18.0
b00423902001,\ ,SEP7C95F3C894A3,RecordingTrunk_Crossrecorder,2494,2494,\ ,Venezuela,,0,0,"02/Nov/2021, 11:45, AM","02/Nov/2021, 11:45, AM",18.0
b00423902001,\ ,SEP7C95F3C894A3,RecordingTrunk_Crossrecorder,2494,2494,\ ,Venezuela,,0,0,"02/Nov/2021, 11:45, AM","02/Nov/2021, 11:45, AM",18.0
5643,RMARTINEZ,SEP1C1D862EB132,10.200.24.2,1915972465,1915972465,\ ,Espana,Espana,0,16,"02/Nov/2021, 04:44, PM","02/Nov/2021, 04:46, PM",89.0
60052630,\ ,10.200.150.2,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 10:45, AM","02/Nov/2021, 10:46, AM",78.0
6441,AHATRICK,SEP701F534C41BB,SIP_Trunk_InterGrupo,2200,2200,\ ,Argentina,Venezuela,0,16,"02/Nov/2021, 12:45, PM","02/Nov/2021, 12:46, PM",60.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A5D8,5395,5395,ABACAICOA,Panama,Panama,16,0,"02/Nov/2021, 10:49, AM","02/Nov/2021, 10:50, AM",24.0
650762489,\ ,10.200.24.2,CiscoUM1-VI1,5616,8000,\ ,Espana,Miami,16,0,"02/Nov/2021, 04:50, PM","02/Nov/2021, 04:50, PM",7.0
650762489,\ ,10.200.24.2,CiscoUM1-VI1,5616,8000,\ ,Espana,Miami,16,0,"02/Nov/2021, 04:51, PM","02/Nov/2021, 04:51, PM",3.0
44203051147,\ ,10.200.16.4,CiscoUM1-VI1,2340,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 11:53, AM","02/Nov/2021, 11:53, AM",5.0
6597,DDEFREITAS,SEP64E9502EA5AD,SEP0C2724559D18,6535,6535,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:56, AM","02/Nov/2021, 11:57, AM",47.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 11:57, AM","02/Nov/2021, 11:57, AM",18.0
5643,RMARTINEZ,SEP1C1D862EB132,10.200.24.2,1916582157,1916582157,\ ,Espana,Espana,16,0,"02/Nov/2021, 04:56, PM","02/Nov/2021, 04:58, PM",159.0
6017018088,\ ,10.200.110.2,CiscoUM1-VI1,7333,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 10:59, AM","02/Nov/2021, 10:59, AM",7.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 11:01, AM","02/Nov/2021, 11:01, AM",10.0
5643,RMARTINEZ,SEP1C1D862EB132,10.200.24.2,1915564415,1915564415,\ ,Espana,Espana,16,0,"02/Nov/2021, 05:00, PM","02/Nov/2021, 05:02, PM",85.0
51907919188,\ ,10.200.130.2,SEP0013601C1DCD,8511,8511,AMCASTRO,Peru,Peru,0,16,"02/Nov/2021, 11:03, AM","02/Nov/2021, 11:03, AM",11.0
6535,\ ,SEP0C2724559D18,CiscoUM1-VI1,2184,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 12:05, PM","02/Nov/2021, 12:06, PM",66.0
6535,\ ,SEP0C2724559D18,CiscoUM1-VI1,2184,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 12:07, PM","02/Nov/2021, 12:07, PM",3.0
5324,ASILVEIRA,SEP045FB9B6A546,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,16,0,"02/Nov/2021, 11:09, AM","02/Nov/2021, 11:10, AM",34.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 12:09, PM","02/Nov/2021, 12:10, PM",38.0
6441,AHATRICK,SEP701F534C41BB,10.200.25.2,11555823802,11555823802,\ ,Argentina,Argentina,16,0,"02/Nov/2021, 12:51, PM","02/Nov/2021, 01:12, PM",1238.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 11:14, AM","02/Nov/2021, 11:14, AM",9.0
650762489,\ ,10.200.24.2,SEP1C1D862EBA20,5616,5616,MHERNANDEZ,Espana,Espana,0,16,"02/Nov/2021, 05:11, PM","02/Nov/2021, 05:14, PM",150.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,0,16,"02/Nov/2021, 01:14, PM","02/Nov/2021, 01:14, PM",10.0
3012979000,\ ,10.200.110.2,CiscoUM1-VI1,7333,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 11:17, AM","02/Nov/2021, 11:17, AM",6.0
6595,ZTOVAR,SEP0C272455C1B2,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:15, PM","02/Nov/2021, 12:18, PM",165.0
7382,\ ,SEP0C272454F8DA,SEP0C272455A91D,2252,2252,\ ,Colombia,Venezuela,16,0,"02/Nov/2021, 11:14, AM","02/Nov/2021, 11:18, AM",205.0
,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 11:18, AM","02/Nov/2021, 11:18, AM",14.0
,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 11:21, AM","02/Nov/2021, 11:21, AM",12.0
5394,BCASTANEDA,SEP0076861BBCAA,10.200.150.2,000593999557274,000593999557274,\ ,Panama,Panama,16,0,"02/Nov/2021, 11:21, AM","02/Nov/2021, 11:22, AM",55.0
7382,\ ,SEP0C272454F8DA,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Colombia,Venezuela,16,0,"02/Nov/2021, 11:21, AM","02/Nov/2021, 11:23, AM",148.0
957293935,\ ,10.200.130.2,10.200.110.2,2200,2200,\ ,Peru,Colombia,16,0,"02/Nov/2021, 11:06, AM","02/Nov/2021, 11:23, AM",1037.0
5394,BCASTANEDA,SEP0076861BBCAA,10.200.150.2,000593997741464,000593997741464,\ ,Panama,Panama,16,0,"02/Nov/2021, 11:24, AM","02/Nov/2021, 11:25, AM",59.0
66715695,\ ,10.200.150.2,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 11:24, AM","02/Nov/2021, 11:25, AM",66.0
6595,ZTOVAR,SEP0C272455C1B2,SEP0C27245593D5,2152,2152,NCARRERO,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:21, PM","02/Nov/2021, 12:26, PM",264.0
6441,AHATRICK,SEP701F534C41BB,10.200.25.2,11555823801,11555823801,\ ,Argentina,Argentina,16,0,"02/Nov/2021, 01:23, PM","02/Nov/2021, 01:29, PM",336.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 12:28, PM","02/Nov/2021, 12:29, PM",44.0
2472,\ ,AN00F137DEFF400,10.200.110.2,2277,2277,\ ,Venezuela,Colombia,16,0,"02/Nov/2021, 12:29, PM","02/Nov/2021, 12:29, PM",5.0
2472,\ ,AN00F137DEFF400,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 12:29, PM","02/Nov/2021, 12:30, PM",38.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:31, PM","02/Nov/2021, 12:31, PM",14.0
2447,sala_venezuela,SEP34DBFDCD0C0C,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:32, PM","02/Nov/2021, 12:32, PM",11.0
2841,RLOPEZ,SEP00BF777073B5,SEP00BF77707432,8547,8547,RLOPEZ,Peru,Peru,16,0,"02/Nov/2021, 11:31, AM","02/Nov/2021, 11:33, AM",134.0
6424,sala_argentina,SEP007686EC10C9,SIP_Trunk_InterGrupo,2200,2200,\ ,Argentina,Venezuela,16,0,"02/Nov/2021, 01:32, PM","02/Nov/2021, 01:33, PM",59.0
2447,sala_venezuela,SEP34DBFDCD0C0C,10.200.16.4,104126514747,104126514747,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:36, PM","02/Nov/2021, 12:36, PM",4.0
8687212430,\ ,10.200.210.2,SEPE8EDF3ABE951,8316,8316,MDEINFANTE,TYT,TYT,0,16,"02/Nov/2021, 12:32, PM","02/Nov/2021, 12:38, PM",344.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 12:38, PM","02/Nov/2021, 12:39, PM",38.0
5616,MHERNANDEZ,SEP1C1D862EBA20,SEP5CA48A989A0F,5646,5646,APHERNANDEZ,Espana,Espana,16,0,"02/Nov/2021, 05:38, PM","02/Nov/2021, 05:39, PM",77.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:40, PM","02/Nov/2021, 12:40, PM",12.0
2841,RLOPEZ,SEP00BF777073B5,SEP00BF77707432,8547,8547,RLOPEZ,Peru,Peru,16,0,"02/Nov/2021, 11:33, AM","02/Nov/2021, 11:40, AM",421.0
12124125075,\ ,10.200.110.2,SEP9C57ADB40CF7,7322,7322,MVALDEZ,Colombia,Colombia,0,16,"02/Nov/2021, 11:40, AM","02/Nov/2021, 11:42, AM",138.0
7371,LALTAFULLA,SEPDCCEC1D51C2E,10.200.110.2,14824488,14824488,\ ,Colombia,Colombia,16,0,"02/Nov/2021, 11:41, AM","02/Nov/2021, 11:48, AM",419.0
12024583834,\ ,10.200.150.2,CiscoUM1-VI1,5347,8000,\ ,Panama,Miami,16,0,"02/Nov/2021, 11:46, AM","02/Nov/2021, 11:48, AM",85.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:46, PM","02/Nov/2021, 12:48, PM",107.0
12214651,\ ,10.200.130.2,10.200.110.2,2200,2200,\ ,Peru,Colombia,16,0,"02/Nov/2021, 11:39, AM","02/Nov/2021, 11:49, AM",606.0
2040,\ ,SEP0C2724554851,SEP0C272455C362,2219,2219,MAROJAS,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:51, PM","02/Nov/2021, 12:52, PM",21.0
2122806498,\ ,10.200.16.4,SEP0C272455CF64,6552,6552,DNARANJO,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:51, PM","02/Nov/2021, 12:52, PM",26.0
5260,\ ,10.200.180.2,10.200.180.2,5211,00981724591,\ ,Paraguay,Paraguay,0,16,"02/Nov/2021, 01:53, PM","02/Nov/2021, 01:54, PM",32.0
6441,AHATRICK,SEP701F534C41BB,CiscoUM1-VI1,5647,8000,\ ,Argentina,Miami,16,0,"02/Nov/2021, 01:55, PM","02/Nov/2021, 01:55, PM",5.0
8553,GGAMERO,SEP50F722702182,CiscoUM1-VI1,7327,8000,\ ,Peru,Miami,16,0,"02/Nov/2021, 11:57, AM","02/Nov/2021, 11:57, AM",2.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 12:58, PM","02/Nov/2021, 12:58, PM",14.0
3133,\ ,SEP00279025BB0F,SIP_Trunk_Uruguay_Antel,122089824,122089824,\ ,Uruguay,Uruguay,16,0,"02/Nov/2021, 02:02, PM","02/Nov/2021, 02:03, PM",87.0
3133,\ ,SEP00279025BB0F,SIP_Trunk_Uruguay_Antel,122089824,122089824,\ ,Uruguay,Uruguay,16,0,"02/Nov/2021, 02:03, PM","02/Nov/2021, 02:04, PM",38.0
6015786183,\ ,10.200.110.2,CiscoUM1-VI1,7373,8000,\ ,Colombia,Miami,16,0,"02/Nov/2021, 12:07, PM","02/Nov/2021, 12:07, PM",7.0
2036,\ ,SEP34DBFDCC93C1,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:09, PM","02/Nov/2021, 01:09, PM",5.0
2472,\ ,AN00F137DEFF400,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:13, PM","02/Nov/2021, 01:13, PM",14.0
5316,\ ,SEP045FB9B6A551,10.200.150.2,13966847,13966847,\ ,Panama,Panama,16,0,"02/Nov/2021, 12:09, PM","02/Nov/2021, 12:15, PM",389.0
5643,RMARTINEZ,SEP1C1D862EB132,10.200.24.2,1916582157,1916582157,\ ,Espana,Espana,16,0,"02/Nov/2021, 06:13, PM","02/Nov/2021, 06:16, PM",131.0
6441,AHATRICK,SEP701F534C41BB,SIP_Trunk_InterGrupo,2200,2200,\ ,Argentina,Venezuela,16,0,"02/Nov/2021, 02:14, PM","02/Nov/2021, 02:16, PM",76.0
6662,EOYA,SEP7C95F33EBA15,CiscoUM1-VI1,8000,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 01:19, PM","02/Nov/2021, 01:19, PM",23.0
5316,\ ,SEP045FB9B6A551,SEP045FB9B6A534,5305,5305,\ ,Panama,Panama,16,0,"02/Nov/2021, 12:18, PM","02/Nov/2021, 12:19, PM",109.0
2472,\ ,AN00F137DEFF400,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:21, PM","02/Nov/2021, 01:22, PM",13.0
2447,sala_venezuela,SEP34DBFDCD0C0C,10.200.16.4,104244955889,104244955889,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:24, PM","02/Nov/2021, 01:25, PM",32.0
6523,HJHERNANDEZ,SEP0C272455BEF1,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:25, PM","02/Nov/2021, 01:25, PM",18.0
2219,MAROJAS,SEP0C272455C362,SEP0C2724554851,2040,2040,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:25, PM","02/Nov/2021, 01:25, PM",5.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:25, PM","02/Nov/2021, 01:26, PM",26.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:26, PM","02/Nov/2021, 01:26, PM",8.0
5395,ABACAICOA,SEP045FB9B6A5D8,SEP045FB9B6A551,5316,5316,\ ,Panama,Panama,16,0,"02/Nov/2021, 12:26, PM","02/Nov/2021, 12:28, PM",114.0
2392,AGONZALE,SEP7C95F33EBF51,10.200.16.4,02667120,02667120,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:34, PM","02/Nov/2021, 01:35, PM",40.0
4125481966,\ ,10.200.16.4,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:32, PM","02/Nov/2021, 01:35, PM",157.0
6552,DNARANJO,SEP0C272455CF64,10.200.16.4,02806698,02806698,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:33, PM","02/Nov/2021, 01:37, PM",265.0
2036,\ ,SEP34DBFDCC93C1,CiscoUM1-VI1,6686,8000,\ ,Venezuela,Miami,16,0,"02/Nov/2021, 01:40, PM","02/Nov/2021, 01:40, PM",1.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:40, PM","02/Nov/2021, 01:40, PM",17.0
2036,\ ,SEP34DBFDCC93C1,SEP2C3ECF7A3B84,2134,2134,KJIMENEZ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:41, PM","02/Nov/2021, 01:41, PM",15.0
8682327585,\ ,10.200.210.2,SEPE8EDF3ABE951,8316,8316,MDEINFANTE,TYT,TYT,0,16,"02/Nov/2021, 01:41, PM","02/Nov/2021, 01:42, PM",60.0
4242373141,\ ,10.200.16.4,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:43, PM","02/Nov/2021, 01:44, PM",22.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"02/Nov/2021, 01:44, PM","02/Nov/2021, 01:44, PM",10.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"02/Nov/2021, 01:44, PM","02/Nov/2021, 01:46, PM",63.0
